meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0.189611565,0.059549822,0.210297872,0.125702128,0.244255319,0.118553191,2.17417465,8.067486726,0.89365904,0.404759861,0.247234043,0.189611565,0.109506265,0.028776978,0.16,0.885817308,0.1484375,4.9609375,4.8125,0.229843074
0.188607724,0.058861224,0.210107858,0.126409861,0.2394453,0.113035439,1.50527188,5.037666894,0.897070452,0.319884134,0.109583975,0.188607724,0.123877018,0.047952048,0.279069767,0.511948529,0.0234375,2.390625,2.3671875,0.115376844
0.180373734,0.065184164,0.190067265,0.143295964,0.226793722,0.083497758,2.984362278,29.17288175,0.938220538,0.54352347,0,0.180373734,0.169398034,0.017372421,0.275862069,0.104992378,0.0078125,0.6015625,0.59375,0.143609023
0.11133414,0.077653309,0.103283192,0.034336167,0.192831916,0.158495749,17.72421808,579.125935,0.941518554,0.620937921,0,0.11133414,0.09448064,0.015984016,0.266666667,0.061770833,0.0078125,1,0.9921875,0.082620107
0.183170844,0.064422599,0.20341534,0.124804631,0.237858177,0.113053546,1.875460365,6.512018965,0.922504828,0.520097705,0.236237337,0.183170844,0.144830538,0.047761194,0.279069767,0.556640625,0.0234375,3.5625,3.5390625,0.087637969
0.163140494,0.053748567,0.167345879,0.15898767,0.1862427,0.027255029,7.724358662,85.52099875,0.871484332,0.425116538,0.167345879,0.163140494,0.159521606,0.017271157,0.217391304,0.172776442,0.166015625,0.185546875,0.01953125,0.31
0.204981834,0.0613162,0.234009662,0.133236715,0.254975845,0.12173913,1.850011592,5.7064262,0.867337928,0.283762231,0.249565217,0.204981834,0.120147309,0.01816118,0.231884058,0.408380682,0.1484375,0.796875,0.6484375,0.312048193
0.179467404,0.058546301,0.184897314,0.141548183,0.219842022,0.078293839,0.970499015,3.665053499,0.937305346,0.479920458,0.171627172,0.179467404,0.126010822,0.046920821,0.279069767,0.59193314,0.0234375,3.75,3.7265625,0.131735509
0.134672887,0.070309828,0.148235294,0.06627451,0.190196078,0.123921569,1.196345649,5.295373745,0.962068922,0.66567465,0.18627451,0.134672887,0.152537795,0.04743083,0.279069767,1.3725,0.0234375,7.359375,7.3359375,0.125617194
0.206963676,0.055694766,0.216829268,0.195487805,0.23945122,0.043963415,1.788383277,5.904735638,0.893281266,0.365547072,0.213841463,0.206963676,0.181607642,0.048582996,0.277456647,0.930803571,0.09375,12.0234375,11.9296875,0.056188605
0.187395541,0.044700263,0.185597964,0.171348601,0.206259542,0.034910941,2.454543562,9.671797586,0.878222086,0.354331686,0.174198473,0.187395541,0.155880247,0.048533873,0.277456647,1.388671875,0.0234375,6.609375,6.5859375,0.109102828
0.192628831,0.077848703,0.214562384,0.16972067,0.255232775,0.085512104,2.245735913,12.42873475,0.932352155,0.563884404,0.050055866,0.192628831,0.148658694,0.01826484,0.275862069,0.301185345,0.0546875,0.734375,0.6796875,0.23727422
0.232292885,0.036868207,0.23745098,0.225555556,0.251176471,0.025620915,2.699104778,10.7448136,0.818783187,0.196225385,0.230130719,0.232292885,0.172606121,0.049180328,0.274285714,1.876674107,0.0234375,10.7578125,10.734375,0.099551517
0.194874522,0.062716831,0.216666667,0.130952381,0.254285714,0.123333333,1.770325966,5.52493155,0.877777478,0.289835322,0.125714286,0.194874522,0.124122888,0.048830112,0.279069767,1.601041667,0.0234375,9.421875,9.3984375,0.102974272
0.131099727,0.078964943,0.149948007,0.09729636,0.176880416,0.079584055,25.39335957,710.1358714,0.843430262,0.445144232,0,0.131099727,0.093611219,0.02,0.186046512,0.0078125,0.0078125,0.0078125,0,0
0.136930257,0.089341607,0.156704545,0.070198864,0.208409091,0.138210227,29.46795062,927.373183,0.851999339,0.51485225,0,0.136930257,0.074691934,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0,0
0.212681151,0.042391813,0.212151537,0.180528949,0.251379557,0.070850608,1.142382115,3.271853156,0.895564562,0.198000992,0.196540386,0.212681151,0.169676821,0.017837235,0.266666667,1.740885417,0.1484375,7,6.8515625,0.354669846
0.157325711,0.059300467,0.165828643,0.148492808,0.181413383,0.032920575,6.629490519,60.02363579,0.88656924,0.499752722,0.164252658,0.157325711,0.159752122,0.020080321,0.222222222,0.584671586,0.166015625,3.828125,3.662109375,0.235794872
0.234201895,0.027834549,0.236,0.226,0.2485,0.0225,2.673033002,10.48253581,0.795870175,0.127669869,0.2295,0.234201895,0.196527926,0.048632219,0.275862069,1.497532895,0.0234375,8.9296875,8.90625,0.115709729
0.219597195,0.040985666,0.21955095,0.196822107,0.252918826,0.056096718,1.502701101,4.406478325,0.86976286,0.255864992,0.206977547,0.219597195,0.167975047,0.049029622,0.277456647,1.123242188,0.0234375,5.953125,5.9296875,0.146484609
0.157271986,0.072215188,0.153149171,0.101583794,0.224825046,0.123241252,1.915627899,7.560274795,0.961564377,0.766334259,0.225856354,0.157271986,0.105101662,0.023289665,0.195121951,0.339583333,0.1484375,0.7265625,0.578125,0.315637066
0.194910192,0.044559548,0.189724138,0.166551724,0.227862069,0.061310345,2.700975436,12.3434649,0.874268917,0.298387068,0.168,0.194910192,0.153066366,0.04743083,0.279069767,1.566310976,0.0234375,9.0703125,9.046875,0.112519255
0.127858166,0.073119834,0.124574616,0.06306834,0.190571827,0.127503487,0.75928901,3.378416697,0.976462619,0.807725913,0.203458856,0.127858166,0.163012185,0.020833333,0.242424242,0.777209052,0.0078125,4.5859375,4.578125,0.18180156
0.151462714,0.067562061,0.175596107,0.105085158,0.197226277,0.092141119,2.303376983,8.258878167,0.932010014,0.594162661,0.18513382,0.151462714,0.17776974,0.01836969,0.262295082,1.411458333,0.0078125,6.125,6.1171875,0.277100507
0.182404794,0.037922904,0.185255198,0.170699433,0.199281664,0.028582231,2.842249335,11.53245092,0.845975059,0.284597229,0.190018904,0.182404794,0.163672026,0.01722282,0.219178082,0.393229167,0.1640625,5.390625,5.2265625,0.082442221
0.168243127,0.056049552,0.177323498,0.10975764,0.207418335,0.097660695,1.362941178,4.670203321,0.921736475,0.379060536,0.193846154,0.168243127,0.104901403,0.038834951,0.275862069,0.6871875,0.109375,5.9609375,5.8515625,0.125907006
0.180852714,0.043309471,0.190545455,0.175272727,0.201818182,0.026545455,2.788357224,11.00072629,0.848477536,0.325606223,0.199636364,0.180852714,0.176607249,0.016460905,0.271186441,0.188419118,0.0546875,0.2265625,0.171875,0.167613636
0.16241055,0.059952247,0.143589744,0.119013807,0.220078895,0.101065089,4.065658329,23.76391587,0.891543118,0.363008059,0,0.16241055,0.101049942,0.015701668,0.262295082,0.11328125,0.0078125,0.65625,0.6484375,0.185631415
0.121683363,0.086850112,0.118237046,0.030684932,0.215294818,0.184609887,2.062324056,8.465573513,0.931660689,0.549217694,0.117903514,0.121683363,0.130887525,0.020356234,0.271186441,0.583417339,0.0078125,3.7265625,3.71875,0.253221289
0.199377188,0.032627852,0.200901213,0.182461005,0.216429809,0.033968804,1.688447899,4.741930256,0.870153826,0.207927458,0.197019064,0.199377188,0.159932579,0.017660044,0.275862069,0.454503676,0.125,0.84375,0.71875,0.301839465
0.158351723,0.088781031,0.140529634,0.076738125,0.256107608,0.179369483,2.576943162,11.62925598,0.941863633,0.599405156,0.134409416,0.158351723,0.129129178,0.017718715,0.242424242,0.368790064,0.046875,0.9140625,0.8671875,0.215485756
0.214056833,0.028449897,0.21083004,0.203636364,0.232411067,0.028774704,3.484082654,17.29456124,0.799338597,0.157703956,0.204743083,0.214056833,0.171006606,0.052805281,0.279069767,1.260416667,0.0234375,8.1328125,8.109375,0.10641093
0.180986469,0.066369044,0.179759646,0.124503479,0.250069576,0.125566097,2.592290305,12.20416485,0.914488227,0.381716048,0.125034788,0.180986469,0.118619243,0.044444444,0.27027027,0.390412704,0.004882813,0.805664063,0.80078125,0.282859079
0.163541347,0.061634106,0.171577928,0.107879961,0.215488867,0.107608906,1.426578224,5.243535906,0.943896798,0.566974642,0.175914811,0.163541347,0.094893816,0.017448201,0.228571429,0.583125,0.0078125,5.4609375,5.453125,0.177775009
0.180063603,0.059683412,0.189102773,0.120587276,0.217422512,0.096835237,1.778271945,6.441647853,0.913422417,0.418560779,0.189102773,0.180063603,0.111340246,0.047856431,0.277456647,0.84321733,0.0234375,6.140625,6.1171875,0.093034679
0.158466257,0.062491425,0.172224788,0.101308699,0.206497306,0.105188607,2.716861392,11.97158776,0.918321245,0.509724642,0.101308699,0.158466257,0.091152277,0.01953125,0.196078431,0.472861842,0.01953125,0.703125,0.68359375,0.435714286
0.167060104,0.073204401,0.191198347,0.107603306,0.223980716,0.11637741,8.69722979,203.8812346,0.948291568,0.61963021,0,0.167060104,0.116107582,0.015841584,0.271186441,0.649414063,0.0078125,3.6015625,3.59375,0.217073171
0.16678335,0.071761883,0.186666667,0.102691293,0.221266491,0.118575198,5.63401434,95.03030341,0.942253472,0.58029169,0,0.16678335,0.108613476,0.016293279,0.246153846,0.383820565,0.0078125,3.421875,3.4140625,0.150061609
0.194940621,0.042549181,0.195245098,0.179460784,0.220637255,0.041176471,2.138967089,7.871843954,0.874338419,0.322517979,0.189068627,0.194940621,0.175133612,0.053511706,0.268156425,1.092275943,0.1875,5.4609375,5.2734375,0.115656566
0.204842376,0.058805432,0.22069869,0.154978166,0.25768559,0.102707424,1.641248745,6.26502118,0.922660742,0.380896268,0.268689956,0.204842376,0.104782843,0.047105005,0.274285714,1.719769022,0.140625,9.5390625,9.3984375,0.07368298
0.187650285,0.032121356,0.184712042,0.175329843,0.208460733,0.03313089,3.25721108,15.61918386,0.826432661,0.222244999,0.179434555,0.187650285,0.17367016,0.025723473,0.258064516,0.668294271,0.1640625,6.703125,6.5390625,0.108513843
0.173639025,0.076567984,0.193230294,0.128964451,0.231746522,0.102782071,0.983938594,3.601630095,0.967853359,0.756649883,0.201669243,0.173639025,0.144806006,0.016194332,0.258064516,0.192522321,0.0078125,0.3359375,0.328125,0.234126984
0.249636593,0.033360629,0.260540541,0.239459459,0.268648649,0.029189189,2.845610872,11.05360906,0.787714243,0.136345353,0.265945946,0.249636593,0.177523173,0.048830112,0.275862069,1.529641544,0.0234375,17.34375,17.3203125,0.087099684
0.22123949,0.036979697,0.226382979,0.203927987,0.245630115,0.041702128,1.907322086,6.739610954,0.85581431,0.21987805,0.233256956,0.22123949,0.17456798,0.047952048,0.277456647,1.333333333,0.0234375,18.84375,18.8203125,0.050684932
0.181036339,0.059324503,0.189328859,0.13295302,0.225033557,0.092080537,0.981244472,3.387936532,0.935145815,0.501281602,0.205302013,0.181036339,0.112473352,0.046966732,0.274285714,1.072265625,0.0234375,5.71875,5.6953125,0.133215755
0.155399607,0.082614964,0.180441324,0.10110331,0.228044132,0.126940822,2.822129466,13.88079549,0.945885222,0.65057258,0.015446339,0.155399607,0.115707012,0.051118211,0.275862069,1.306581439,0.0078125,4.4453125,4.4375,0.212857792
0.145026456,0.084038387,0.144606181,0.095752742,0.220538385,0.124785643,28.45025021,992.9338204,0.937320966,0.676822581,0,0.145026456,0.110126869,0.015763547,0.275862069,0.014772727,0.0078125,0.390625,0.3828125,0.037037037
0.149790787,0.061139778,0.147068404,0.097361564,0.197003257,0.099641694,3.744220406,19.76438721,0.883206856,0.416029644,0.093485342,0.149790787,0.102147018,0.06993007,0.25,0.466889881,0.004882813,0.844726563,0.83984375,0.81744186
0.144681384,0.080931037,0.128402367,0.100788955,0.228086785,0.12729783,1.878624232,7.909795809,0.944391219,0.634353332,0.119566075,0.144681384,0.133456666,0.022630835,0.258064516,0.762408088,0.0078125,5.09375,5.0859375,0.246082949
0.164125457,0.080537655,0.199427663,0.095707472,0.225691574,0.129984102,1.821761542,6.115742233,0.930715725,0.60128574,0.203879173,0.164125457,0.189001634,0.040920716,0.253968254,0.172585227,0.015625,0.5625,0.546875,0.345714286
0.196158955,0.04434865,0.202956522,0.192695652,0.216347826,0.023652174,3.466937684,17.39055725,0.851042577,0.293634719,0.204869565,0.196158955,0.198550768,0.084745763,0.23255814,0.442708333,0.1953125,0.8203125,0.625,0.572368421
0.195470072,0.045159049,0.203083605,0.18393051,0.222844734,0.038914224,1.897716883,5.939584532,0.87940994,0.346059999,0.213420195,0.195470072,0.167883338,0.023255814,0.246153846,0.797554348,0.0625,5.078125,5.015625,0.204687057
0.09942441,0.071471619,0.084162896,0.042171946,0.135022624,0.092850679,1.948179931,12.95779001,0.954684294,0.670204595,0,0.09942441,0.105464546,0.018018018,0.266666667,0.066189236,0.0078125,0.515625,0.5078125,0.118881119
0.172044323,0.056679648,0.186863158,0.109642105,0.205136842,0.095494737,2.134565865,7.704937258,0.890897599,0.37755284,0.2016,0.172044323,0.110123905,0.04719764,0.274285714,0.796875,0.0234375,4.6171875,4.59375,0.074897959
0.187146907,0.059458435,0.198235995,0.130154946,0.227938021,0.097783075,1.187413854,4.001734147,0.925742379,0.42813039,0.198569726,0.187146907,0.123697996,0.047524752,0.277456647,0.454385081,0.0234375,1.8046875,1.78125,0.14246824
0.188418649,0.054544633,0.207123288,0.133767123,0.233972603,0.100205479,1.538342148,5.445350232,0.91023386,0.338377201,0.208561644,0.188418649,0.12519035,0.04719764,0.275862069,0.496002907,0.0234375,5.015625,4.9921875,0.085093897
0.160722933,0.054053353,0.168226568,0.158975051,0.182953473,0.023978422,5.397800227,37.557905,0.870959516,0.436354477,0.165394471,0.160722933,0.162479382,0.066666667,0.256410256,0.214257813,0.161132813,0.68359375,0.522460938,0.175233645
0.168762986,0.065099309,0.187956989,0.11827957,0.214623656,0.096344086,2.140769074,9.898026616,0.94894497,0.636394351,0.19311828,0.168762986,0.123731951,0.047384008,0.279069767,0.626674107,0.0234375,2.3671875,2.34375,0.123888889
0.16381372,0.055455125,0.165957973,0.157824475,0.185686032,0.027861557,6.273792159,50.5196201,0.877664457,0.460697437,0.16578492,0.16381372,0.149311753,0.010582011,0.175438596,0.196533203,0.166015625,0.678710938,0.512695313,0.104761905
0.169352533,0.068167747,0.14283671,0.115804529,0.239284863,0.123480334,2.038744662,7.546507431,0.921624076,0.482639983,0.120476758,0.169352533,0.111090258,0.023255814,0.181818182,0.91796875,0.0078125,5.59375,5.5859375,0.239254079
0.135603867,0.086122445,0.126901288,0.099261803,0.218712446,0.119450644,21.71489122,575.8605603,0.887039736,0.500550692,0,0.135603867,0.082045913,0.025,0.207792208,0.025146484,0.0078125,0.5625,0.5546875,0.064516129
0.223723844,0.052216978,0.235454545,0.216363636,0.252703349,0.036339713,2.400244907,9.378720565,0.862333457,0.274871092,0.217870813,0.223723844,0.237636387,0.204081633,0.277777778,0.479454627,0.004882813,0.78125,0.776367188,0.502858776
0.192676718,0.070493791,0.215169661,0.176886228,0.241437126,0.064550898,2.16691714,11.9484918,0.917667141,0.493544829,0.05001996,0.192676718,0.158243134,0.017429194,0.266666667,0.188657407,0.0390625,0.53125,0.4921875,0.252747253
0.209221001,0.035240891,0.207725632,0.191552347,0.228953069,0.037400722,2.024751615,6.908336822,0.852238427,0.22929576,0.206209386,0.209221001,0.161701797,0.047105005,0.277456647,1.385044643,0.0234375,7.96875,7.9453125,0.146091445
0.182851149,0.061267574,0.183676223,0.150623946,0.234198988,0.083575042,1.458159214,4.829838761,0.920330677,0.434536167,0.161956155,0.182851149,0.13326831,0.046966732,0.279069767,0.77943314,0.0234375,4.1953125,4.171875,0.128349179
0.162205157,0.069785809,0.182035324,0.136820858,0.210529857,0.073708999,4.105541056,35.65566295,0.930920089,0.57528575,0,0.162205157,0.149335328,0.02725724,0.225352113,0.663461538,0.0078125,6.9609375,6.953125,0.187742594
0.112769241,0.074423541,0.094248366,0.049183007,0.183235294,0.134052288,0.945952958,3.290904201,0.965718548,0.74246449,0.199019608,0.112769241,0.169835634,0.017917133,0.262295082,0.877604167,0.0078125,4.9375,4.9296875,0.171708124
0.171246971,0.07487157,0.152806653,0.122390852,0.243617464,0.121226611,3.207169827,25.76556494,0.936953537,0.586419514,0.05995842,0.171246971,0.079718312,0.015670911,0.262295082,0.106279481,0.0078125,0.5703125,0.5625,0.138354701
0.212578362,0.039312969,0.210781499,0.190239234,0.242488038,0.052248804,2.591565961,11.74678673,0.854193039,0.240462999,0.194258373,0.212578362,0.163816566,0.047244094,0.279069767,1.721153846,0.2109375,10.8984375,10.6875,0.06753096
0.161393393,0.066491136,0.165620915,0.118496732,0.213202614,0.094705882,1.328245182,4.741379125,0.960267611,0.66671474,0.175228758,0.161393393,0.115719958,0.018223235,0.23880597,1.0003125,0.0625,6.0546875,5.9921875,0.20588402
0.171842711,0.059398852,0.181782178,0.115643564,0.211485149,0.095841584,1.704531877,6.542597536,0.932189857,0.500625193,0.191287129,0.171842711,0.125644951,0.047666336,0.279069767,0.689368207,0.0234375,5.2734375,5.25,0.08515625
0.214310592,0.033161995,0.214117647,0.200392157,0.232418301,0.032026144,2.299933454,8.336977082,0.842787771,0.204399162,0.209542484,0.214310592,0.173077074,0.048979592,0.277456647,1.931046196,0.0234375,8.90625,8.8828125,0.14147506
0.2358209,0.02985539,0.233959732,0.224563758,0.251342282,0.026778523,2.373289833,8.112375246,0.790451745,0.117463133,0.227852349,0.2358209,0.186353352,0.04719764,0.279069767,1.22503811,0.2109375,7.40625,7.1953125,0.132736156
0.217675355,0.037548646,0.217727273,0.2,0.241818182,0.041818182,1.82434544,5.547079732,0.852123665,0.233205524,0.240454545,0.217675355,0.177726686,0.057210965,0.279069767,0.930042614,0.2109375,4.828125,4.6171875,0.133020955
0.213487728,0.034628612,0.210245614,0.199438596,0.228421053,0.028982456,3.459020508,17.83470697,0.819726057,0.188261693,0.199438596,0.213487728,0.174099524,0.049638056,0.277456647,1.166294643,0.2109375,6.140625,5.9296875,0.113371252
0.163613717,0.053700625,0.168602151,0.156344086,0.18516129,0.028817204,3.615702412,18.60642007,0.889855437,0.470416918,0.164946237,0.163613717,0.164476848,0.042895442,0.231884058,0.740579044,0.03125,7,6.96875,0.162929746
0.161131594,0.058329692,0.17030137,0.09947032,0.194849315,0.095378995,2.173082276,8.419282781,0.919443647,0.465251763,0.095378995,0.161131594,0.093313401,0.018411968,0.266666667,0.509375,0.0859375,3.890625,3.8046875,0.128796998
0.200717124,0.062786487,0.230063694,0.135987261,0.259044586,0.123057325,1.601093907,4.531100471,0.871437129,0.258167142,0.267961783,0.200717124,0.120979897,0.047012733,0.279069767,0.667220745,0.0234375,3.515625,3.4921875,0.100372856
0.150480818,0.090633925,0.191262907,0.053598094,0.2275139,0.173915806,1.393871537,5.52596234,0.958435223,0.699034153,0.219285147,0.150480818,0.182710269,0.042895442,0.275862069,0.75625,0.0078125,4.9375,4.9296875,0.195853143
0.193523363,0.038389466,0.200041841,0.165188285,0.218786611,0.053598326,1.752535126,5.537598358,0.880367773,0.273791437,0.153179916,0.193523363,0.153424744,0.047384008,0.277456647,1.484002976,0.0234375,9.1640625,9.140625,0.098717949
0.199919658,0.053982626,0.204132554,0.177205978,0.243248863,0.066042885,1.607204458,5.295899424,0.921852158,0.459216192,0.194853801,0.199919658,0.177490143,0.022503516,0.275862069,0.194711538,0.0078125,0.2890625,0.28125,0.143333333
0.222596566,0.038030608,0.220390625,0.199609375,0.253203125,0.05359375,2.400834994,11.33442383,0.849982289,0.211956232,0.2078125,0.222596566,0.178341066,0.055491329,0.279069767,1.475945724,0.2109375,5.2734375,5.0625,0.147486772
0.176383486,0.059552789,0.191007752,0.112434109,0.215751938,0.103317829,1.74532881,5.828863215,0.909687568,0.437591244,0.193178295,0.176383486,0.11832712,0.04719764,0.277456647,1.064877717,0.0234375,8.0390625,8.015625,0.122507123
0.142715585,0.074163591,0.127850099,0.088915187,0.206272189,0.117357002,1.55226944,7.230187946,0.966684872,0.753187642,0.060197239,0.142715585,0.098872557,0.018735363,0.207792208,0.853298611,0.0078125,4.6640625,4.65625,0.212988551
0.213308529,0.041785151,0.22,0.198461538,0.241153846,0.042692308,2.21811283,8.374674325,0.864994558,0.296585593,0.203461538,0.213308529,0.158967245,0.046920821,0.26519337,1.930921053,0.0234375,6.375,6.3515625,0.183340167
0.162390897,0.061696543,0.184511162,0.103679754,0.210808314,0.10712856,2.682338274,10.66114508,0.906472888,0.470657879,0.104326405,0.162390897,0.105013553,0.049751244,0.27027027,0.322779605,0.004882813,0.610351563,0.60546875,0.420430108
0.19820339,0.043551551,0.204104135,0.17308831,0.224400204,0.051311894,2.181699892,9.473103273,0.907944795,0.294762277,0.221541603,0.19820339,0.158042369,0.01843318,0.266666667,0.550951087,0.140625,5.546875,5.40625,0.072736031
0.132349846,0.092796296,0.150634495,0.036282395,0.216193029,0.179910634,25.11581144,693.7300909,0.866899325,0.591101662,0,0.132349846,0.153273219,0.016260163,0.266666667,0.0078125,0.0078125,0.0078125,0,0
0.195280367,0.072086928,0.204656489,0.180610687,0.255954198,0.075343511,2.392325675,10.06148908,0.907115299,0.524208791,0.193435115,0.195280367,0.182629417,0.024922118,0.275862069,0.26953125,0.0546875,0.703125,0.6484375,0.294717331
0.184716985,0.060309278,0.18993007,0.125314685,0.238881119,0.113566434,1.485793836,5.149866349,0.911859074,0.397006195,0.18993007,0.184716985,0.109125577,0.047105005,0.277456647,0.6875,0.0234375,5.1796875,5.15625,0.126136364
0.160625873,0.067135435,0.153333333,0.108985507,0.215072464,0.106086957,1.330609476,4.756591166,0.946448713,0.622826359,0.106666667,0.160625873,0.104068101,0.017429194,0.202531646,0.421519886,0.0078125,4.3984375,4.390625,0.089323843
0.198476258,0.055359389,0.218698225,0.143147929,0.242224852,0.099076923,2.347196369,9.884822778,0.896012417,0.294491432,0.242556213,0.198476258,0.131355746,0.047058824,0.279069767,0.982069672,0.0234375,6,5.9765625,0.08
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,0.041858249,3.000446133,14.70211111,0.896610214,0.416067596,0.230970816,0.204621415,0.132917263,0.016129032,0.275862069,0.403993056,0.0078125,5.140625,5.1328125,0.103288379
0.167053105,0.056425135,0.175169082,0.157020934,0.195571659,0.038550725,3.300246146,15.69550718,0.919076929,0.549501741,0.176183575,0.167053105,0.15302278,0.016824395,0.266666667,1.476728723,0.0078125,6.9140625,6.90625,0.277224736
0.206577263,0.033290877,0.20308266,0.187420758,0.233710379,0.046289621,2.277132281,9.688894099,0.870285605,0.166226259,0.188638906,0.206577263,0.166290994,0.029850746,0.23880597,1.217237903,0.0078125,6.1484375,6.140625,0.250589011
0.191078812,0.033467058,0.192995708,0.176412017,0.210781116,0.034369099,2.332369993,8.191003089,0.846832299,0.236092411,0.182180258,0.191078812,0.173093032,0.015686275,0.225352113,0.736458333,0.0078125,6.984375,6.9765625,0.150249064
0.180292493,0.060063134,0.187160494,0.134320988,0.222222222,0.087901235,1.516230756,5.441094633,0.922614271,0.441679417,0.19308642,0.180292493,0.112286787,0.046966732,0.277456647,0.928865132,0.0234375,10.03125,10.0078125,0.114352626
0.138120228,0.071193194,0.166576981,0.057757848,0.186038864,0.128281016,2.432981166,10.65667249,0.920322447,0.513792004,0.166786248,0.138120228,0.159178848,0.023460411,0.275862069,0.793973214,0.0390625,6.296875,6.2578125,0.188771389
0.187812624,0.059736651,0.189562044,0.154817518,0.238613139,0.08379562,1.186346691,4.073459646,0.926578802,0.445016254,0.189051095,0.187812624,0.115525277,0.04729064,0.275862069,0.667633929,0.0234375,3.3515625,3.328125,0.15
0.130000829,0.079187198,0.114992026,0.071897927,0.212121212,0.140223285,3.749082009,30.22847425,0.934367241,0.614026377,0,0.130000829,0.111934436,0.015888779,0.246153846,0.10619213,0.0078125,0.6796875,0.671875,0.167846309
0.185592179,0.061366361,0.205242718,0.128673139,0.237864078,0.109190939,1.245637224,3.901684446,0.924607667,0.409219604,0.211736785,0.185592179,0.117564991,0.015779093,0.271186441,0.384943182,0.1171875,0.6015625,0.484375,0.358064516
0.167281421,0.077121526,0.192055427,0.113163972,0.236243264,0.123079292,1.836982641,6.508521899,0.954794928,0.702348528,0.220939184,0.167281421,0.111157283,0.01871345,0.222222222,1.095269097,0.0234375,5.8515625,5.828125,0.26690923
0.173665778,0.059837238,0.191988596,0.114554526,0.220926586,0.10637206,1.392077284,4.698827016,0.931155094,0.487284755,0.194982181,0.173665778,0.105569602,0.01836969,0.275862069,0.625422297,0.0234375,3.671875,3.6484375,0.207054485
0.120109581,0.084088004,0.109829457,0.039286822,0.203379845,0.164093023,2.816410636,25.2075847,0.968448095,0.777627361,0,0.120109581,0.105699612,0.015686275,0.25,0.10474537,0.0078125,0.453125,0.4453125,0.211929825
0.162152344,0.057422211,0.166882793,0.158503741,0.190972569,0.032468828,6.793032129,57.6116371,0.876740711,0.478112353,0.165660848,0.162152344,0.15325753,0.014619883,0.188679245,0.24395978,0.05859375,0.849609375,0.791015625,0.211538462
0.158723987,0.07452995,0.15952024,0.096971514,0.229205397,0.132233883,1.112004755,5.419301403,0.973867451,0.717528776,0.253133433,0.158723987,0.145320653,0.048484848,0.272727273,1.347905585,0.0234375,10.2890625,10.265625,0.094297547
0.151684444,0.060857901,0.146605784,0.09674277,0.195829528,0.099086758,3.413563747,17.25032451,0.892648918,0.422863428,0.096103501,0.151684444,0.102077223,0.085470085,0.277777778,0.520600818,0.102539063,0.795898438,0.693359375,0.685693106
0.153691861,0.066495859,0.145158831,0.099085133,0.211512071,0.112426938,2.352593909,13.90793203,0.946349009,0.629271573,0.121321474,0.153691861,0.095597118,0.015920398,0.242424242,0.607610887,0.0859375,4.7265625,4.640625,0.120310245
0.216292317,0.038381177,0.21800363,0.197168784,0.239854809,0.042686025,1.679882034,5.105336967,0.861764507,0.255363319,0.221052632,0.216292317,0.148478277,0.049180328,0.272727273,1.335379464,0.0234375,9.703125,9.6796875,0.133898305
0.229938254,0.03619574,0.235362319,0.217326892,0.25610306,0.038776167,1.680097857,5.002185227,0.850271995,0.191834863,0.253848631,0.229938254,0.196619191,0.047244094,0.277456647,1.888183594,0.0234375,9.5390625,9.515625,0.144937055
0.189425986,0.060371137,0.206270928,0.128280061,0.246331811,0.11805175,1.345430643,4.183804518,0.905014688,0.333550533,0.125296804,0.189425986,0.127748174,0.047151277,0.274285714,0.771524235,0.0234375,3.28125,3.2578125,0.158109876
0.182050791,0.05640816,0.193285094,0.175050651,0.212735166,0.037684515,2.659046776,11.83063869,0.875828417,0.410387208,0.05024602,0.182050791,0.143441271,0.015732547,0.219178082,0.196546053,0.0546875,0.6953125,0.640625,0.146341463
0.177702059,0.061281506,0.205483871,0.120498534,0.221495601,0.100997067,2.814455445,13.80188867,0.914835424,0.467147052,0.213284457,0.177702059,0.110489616,0.03652968,0.258064516,0.458125,0.0078125,3.53125,3.5234375,0.146895787
0.148504903,0.093163413,0.172495637,0.085514834,0.225596277,0.140081443,32.35073927,1122.219023,0.853310785,0.482366962,0,0.148504903,0.078179813,0.015936255,0.258064516,0.0078125,0.0078125,0.0078125,0,0
0.198218184,0.060369453,0.194858934,0.137805643,0.258056426,0.120250784,2.587019457,12.23812245,0.857448121,0.217783012,0.258495298,0.198218184,0.130345112,0.0537514,0.279069767,0.552379261,0.0234375,1.7109375,1.6875,0.144444444
0.236606928,0.054268957,0.249894344,0.238582971,0.261205718,0.022622747,3.083583819,13.65109415,0.825632394,0.186665164,0.246935985,0.236606928,0.204660961,0.016931217,0.271186441,0.795496324,0.0078125,5.0546875,5.046875,0.202254257
0.176481561,0.058526563,0.184521073,0.128199234,0.210804598,0.082605364,1.750255784,6.87399498,0.922013808,0.453262848,0.195249042,0.176481561,0.136086032,0.047571853,0.277456647,0.701891447,0.0234375,5.90625,5.8828125,0.099373933
0.175681868,0.055524094,0.173151025,0.148266004,0.215090118,0.066824114,1.759852944,6.471363967,0.934060669,0.512562248,0,0.175681868,0.149386704,0.019900498,0.253968254,0.807112069,0.0078125,6.5625,6.5546875,0.19049038
